ID,Movie Name,Year,Timing(min),Rating(10),Votes,Genre,Language
tt0290761,Mera Naam Johar,1968.0,160.0,5.8,11.0,"Comedy, Drama            ",hindi
tt7297586,Richie,,111.0,5.3,735.0,"Action, Crime            ",tamil
tt1790885,Zero Dark Thirty,2012.0,157.0,7.4,275912.0,"Drama, History, Thriller            ",urdu
tt4847478,47 to 84: Hun Main Kisnu Watan Kahunga,2014.0,128.0,5.1,16.0,Drama            ,punjabi
tt0312538,Chaani,1977.0,136.0,7.7,26.0,Drama            ,marathi
tt5524940,Swami Streer Wada,2009.0,,6.7,9.0,"Drama, Family            ",bengali
tt0060306,Devar,1966.0,156.0,7.2,81.0,"Crime, Drama, Romance            ",urdu
tt1579624,Maharajasri Mayagadu,1988.0,,5.4,10.0,Drama            ,telugu
tt8333788,Rajavukku Check,2020.0,129.0,5.9,96.0,Drama            ,tamil
tt0371747,Itni Si Baat,1981.0,138.0,6.9,71.0,"Comedy, Family            ",hindi
tt5531618,Sivapuranam,2015.0,75.0,6.6,41.0,Drama            ,tamil
tt7558572,Bhagshesh: The Remainder,2018.0,111.0,6.2,23.0,"Drama, Family            ",bengali
tt0152148,Razia Sultan,1983.0,176.0,6.3,182.0,"Biography, Drama, History            ",urdu
tt1404067,Nanna Thamma,1970.0,,8.2,10.0,,kannada
tt2137064,Lanka,2011.0,107.0,5.8,200.0,"Action, Crime, Drama            ",rajastani
tt5324456,Vettah,2016.0,112.0,6.8,1103.0,"Crime, Mystery, Thriller            ",malayalam
tt12573294,Love,,92.0,7.1,892.0,"Drama, Thriller            ",malayalam
tt6903440,Manikarnika: The Queen of Jhansi,2019.0,148.0,6.4,9963.0,"Action, Biography, Drama            ",hindi
tt0345043,Chura Liyaa Hai Tumne,2003.0,143.0,3.7,460.0,"Action, Drama, Mystery            ",hindi
tt0242760,Parasmani,1963.0,137.0,6.4,41.0,"Adventure, Drama, Fantasy            ",hindi
tt8137324,Bipin Choudhurir Smritibhram,2012.0,,7.9,7.0,Drama            ,bengali
tt0232784,Teri Maang Sitaron Se Bhar Doon,1982.0,155.0,5.0,10.0,Family            ,hindi
tt7124694,Banglar Bodhu,1993.0,,7.2,5.0,"Drama, Family, Romance            ",bengali
tt0395779,Swarg Yahan Narak Yahan,1991.0,,6.3,62.0,"Action, Crime, Drama            ",hindi
tt7087934,Ivan Thanthiran,2017.0,114.0,6.3,553.0,"Action, Comedy            ",tamil
tt0286576,Darmiyaan: In Between,1997.0,128.0,7.3,59.0,Drama            ,assamese
tt4436096,Andhadhi,2015.0,130.0,5.6,21.0,Mystery            ,tamil
tt1477039,Nalla Neram,1972.0,163.0,6.8,28.0,,tamil
tt5151622,Ranbanka,2015.0,98.0,3.6,119.0,Action            ,hindi
tt8721668,Pretham 2,2018.0,133.0,5.4,507.0,"Comedy, Horror, Mystery            ",malayalam
tt9649436,Enaaya,,25.0,8.4,6992.0,Drama            ,urdu
tt0230859,Taxi Driver,1973.0,118.0,6.3,29.0,Romance            ,hindi
tt0156448,Daaku,1975.0,,5.6,8.0,"Action, Thriller            ",hindi
tt2358412,David,,155.0,6.2,2584.0,"Action, Crime, Drama            ",tamil
tt0973783,Big B,2007.0,130.0,7.6,2835.0,"Action, Crime, Thriller            ",malayalam
tt0273782,Mannadiar Penninu Chenkotta Checkan,1997.0,,5.7,87.0,Comedy            ,malayalam
tt3916700,Run Raja Run,2014.0,137.0,7.4,1224.0,"Comedy, Drama, Thriller            ",telugu
tt0449870,Chehraa,2005.0,136.0,3.8,137.0,Thriller            ,hindi
tt1584023,Ganga Kinare Mora Gaon,1983.0,,8.0,16.0,"Drama, Romance            ",bhojpuri
tt4146340, Humsafar,,40.0,9.0,73.0,"Drama, Romance            ",oriya
tt4794022,Udanchhoo,2018.0,123.0,3.5,43.0,Comedy            ,hindi
tt2327389,Life Ki Toh Lag Gayi,2012.0,155.0,5.3,255.0,"Action, Comedy            ",hindi
tt7231194,R.I.P.,2018.0,120.0,8.3,2999.0,"Comedy, Drama            ",malayalam
tt6543298,Pandavas 5,2013.0,,6.1,8.0,Animation            ,hindi
tt3542320,Heart Attack,2014.0,142.0,5.3,657.0,"Action, Romance            ",telugu
tt1886449,1993 Bombay March 12,2011.0,131.0,5.6,202.0,"Action, Family, Mystery            ",malayalam
tt4270872,Mukhyamantri,1996.0,117.0,6.0,15.0,Drama            ,bengali
tt1982852,Thaskara Lahala,2010.0,107.0,2.8,9.0,"Comedy, Drama            ",malayalam
tt3607226,Romeo Ranjha,2014.0,,4.7,81.0,"Action, Comedy, Romance            ",punjabi
tt0155853,Manavoori Pandavulu,1978.0,152.0,8.1,69.0,Drama            ,telugu
tt5972292,Thrissivaperoor Kliptham,2017.0,139.0,6.9,973.0,Comedy            ,malayalam
tt0320210,Ormakal Marikkumo?,1977.0,150.0,6.6,23.0,Drama            ,telugu
tt3671534,Chithirayil Nilachoru,2013.0,,3.9,9.0,Drama            ,tamil
tt4703656,Alif Laila,,22.0,8.1,459.0,"Adventure, Fantasy            ",urdu
tt1967534,Janapriyan,2011.0,150.0,6.4,219.0,"Drama, Family, Musical            ",malayalam
tt1176187,Gojiri,2007.0,123.0,7.9,26.0,"Drama, Romance            ",marathi
tt0154565,Haqeeqat,1964.0,184.0,7.8,455.0,"Action, Musical, War            ",hindi
tt1773109,Yamla Pagla Deewana,2011.0,163.0,5.6,4029.0,"Action, Comedy, Drama            ",punjabi
tt0250251,Beedhi Basavanna,1967.0,,7.9,9.0,,kannada
tt0156159,Vaddante Pelli,1988.0,,5.8,8.0,,telugu
tt1087856,Hello,,129.0,3.3,1900.0,"Drama, Romance            ",hindi
tt2325847,Maman Magal,1995.0,152.0,6.0,48.0,"Comedy, Drama, Romance            ",tamil
tt0156658,Junoon,1992.0,123.0,5.6,525.0,"Drama, Horror, Musical            ",hindi
tt1954598,Ladies vs. Ricky Bahl,2011.0,140.0,6.0,8946.0,"Comedy, Crime, Drama            ",hindi
tt1867595,Ranga the Donga,2010.0,,4.3,31.0,"Action, Drama            ",telugu
tt0318119,Thadavara,1981.0,,6.7,6.0,,malayalam
tt4129428,Jagga Jasoos,2017.0,161.0,6.5,9287.0,"Action, Adventure, Comedy            ",hindi
tt0057882,Benazir,1964.0,158.0,7.2,38.0,"Drama, Romance            ",urdu
tt0290937,Yoddha,1992.0,149.0,8.4,3824.0,"Action, Comedy            ",malayalam
tt5224274,Dangal,1977.0,,6.5,6.0,Action            ,bhojpuri
tt2098703,Hero Hitler in Love,2011.0,,4.0,106.0,"Action, Comedy, Romance            ",punjabi
tt13265312,Ghar Pe Bataao,2021.0,72.0,9.2,8.0,Drama            ,hindi
tt6531872,Chaamp,2017.0,120.0,6.5,576.0,Sport            ,bengali
tt0392784,Sone Ka Dil Lohe Ke Haath,1978.0,,6.5,8.0,Action            ,hindi
tt9379214,"Bornodi Bhotiai: Love, by the River",2019.0,120.0,8.8,40.0,"Drama, Mystery, Romance            ",assamese
tt4886606, Madam Secretary,,44.0,7.6,315.0,Drama            ,nepali
tt2633750,Disco Dancer,1994.0,,6.6,9.0,Action            ,bengali
tt0155257,Thappitha Thala,1978.0,,7.7,88.0,Drama            ,kannada
tt3484828,Ekka Saka,2015.0,,7.6,30.0,,tulu
tt0419499,Bhagmati,2005.0,160.0,6.4,52.0,"Animation, Drama, History            ",hindi
tt1479667,Aagey Se Right,2009.0,117.0,5.0,378.0,"Comedy, Crime, Drama            ",hindi
tt0271671,Neelagiri,1991.0,146.0,5.1,73.0,"Action, Crime, Drama            ",malayalam
tt1707234,Lagda Ishq Ho Gaya,2009.0,150.0,4.4,12.0,Romance            ,punjabi
tt0414503,Shaadi Ka Laddoo,2004.0,,5.1,97.0,Comedy            ,hindi
tt11646326,Azar Ki Ayegi Baraat,2009.0,,8.5,6.0,"Comedy, Drama, Family            ",oriya
tt10034272,Mukherjee Dar Bou,2019.0,127.0,7.9,418.0,"Drama, Family            ",bengali
tt5133796,Sotter Mrittu Nei,1996.0,,7.9,298.0,Drama            ,bengali
tt0293634,Teen Bahuraniyan,1968.0,160.0,6.8,51.0,Comedy            ,hindi
tt3338188,Jia aur Jia,2017.0,93.0,4.5,166.0,Drama            ,hindi
tt1118646,Aseema: Beyond Boundaries,2009.0,,5.1,17.0,"Drama, Romance            ",hindi
tt6929850,Badnam,1990.0,139.0,4.7,13.0,"Action, Drama, Romance            ",bengali
tt0272543,Censor,2001.0,165.0,3.6,120.0,Drama            ,hindi
tt0867235,Akasha Gopuram,2008.0,,4.5,131.0,"Drama, Romance            ",malayalam
tt11867522,Swasthik,1998.0,140.0,8.3,35.0,"Action, Crime, Thriller            ",kannada
tt0271040,Lisa,1978.0,136.0,6.4,22.0,"Drama, Horror, Musical            ",malayalam
tt0095440,Khatron Ke Khiladi,1988.0,156.0,4.8,175.0,"Action, Drama            ",hindi
tt0267730,Mantramugdhu,1949.0,,7.1,8.0,Drama            ,bengali
tt0324977,Alavuddinum Athbutha Vilakkum,1979.0,144.0,6.6,160.0,"Adventure, Drama, Fantasy            ",malayalam
tt1189046,Harano Din,1961.0,,8.0,15.0,Drama            ,bengali
tt10927318,Raqs-e-Inquilab,2019.0,29.0,8.6,14.0,"Documentary, Short            ",urdu
tt1202344,Ab... Bas!,2004.0,137.0,3.4,74.0,"Romance, Thriller            ",hindi
tt2935276,Nous avions,2013.0,19.0,6.5,18.0,"Short, Drama, Family            ",urdu
tt0318313,Ashoka Chakravarthy,1989.0,153.0,5.7,6.0,,telugu
tt8377822,Hawaa,2019.0,110.0,7.0,274.0,Crime            ,telugu
tt0316220,Manmandir,2002.0,,8.6,5.0,,nepali
tt0386077,Tolichupulone,2003.0,,5.0,7.0,,telugu
tt0361761,Jaan Ki Baazi,1985.0,139.0,4.6,41.0,Action            ,hindi
tt0069671,Abhimaan,1973.0,122.0,7.9,2638.0,"Drama, Musical            ",hindi
tt3590158,Nirnayam,2013.0,102.0,5.4,5.0,Drama            ,tamil
tt4771744,Ghatak,2006.0,135.0,7.2,88.0,"Action, Drama, Musical            ",bengali
tt9390190,Madhaveeyam,2019.0,137.0,6.4,26.0,"Drama, Thriller            ",telugu
tt2009491,Hindustani Sipahi,2002.0,128.0,6.0,6.0,Action            ,hindi
tt0187495,Shamsher Shankar,1982.0,,4.8,9.0,,telugu
tt2408026,Soongava,2012.0,85.0,6.6,104.0,"Drama, Romance            ",nepali
tt6863784,Saamy Square,2018.0,156.0,4.5,1223.0,Action            ,tamil
tt6544872,Ma Yesto Geet Gaauchu,2017.0,,6.8,50.0,"Musical, Romance            ",nepali
tt0233210,Anarkali,1958.0,125.0,8.2,6.0,"Biography, History, Romance            ",oriya
tt2616400,The Line of Freedom,2013.0,,8.5,138.0,"Short, Drama, Thriller            ",oriya
tt0339015,Fools,2003.0,,2.4,15.0,"Comedy, Drama, Romance            ",telugu
tt3466866,Hijrat,2016.0,,6.9,116.0,"Romance, Thriller            ",urdu
tt0356583,Ente Hridhayathinte Utama,2002.0,,3.8,6.0,,malayalam
tt3874486,Raktatilak,1974.0,154.0,6.9,11.0,"Action, Crime, Drama            ",bengali
tt5188376,Yaare Neenu Cheluve,1998.0,,7.9,23.0,Romance            ,kannada
tt7854174,Njan Marykutty,2018.0,126.0,7.1,490.0,Drama            ,malayalam
tt0359867,Raaste Pyar Ke,1982.0,,4.3,13.0,"Drama, Family            ",hindi
tt8698956,Lupt,2018.0,110.0,5.5,2044.0,"Horror, Thriller            ",hindi
tt0954342,One Two Ka One,2006.0,130.0,7.0,6.0,Comedy            ,urdu
tt2832540,Daddy Cool Munde Fool,2013.0,,6.2,286.0,"Comedy, Romance            ",punjabi
tt0259423,Mangamma Gari Manavadu,1984.0,129.0,6.3,102.0,Drama            ,telugu
tt5438276,Saagasam,2016.0,134.0,4.1,115.0,Action            ,tamil
tt0268166,Baghavat,1982.0,144.0,6.4,65.0,"Action, Romance            ",hindi
tt4305766,Chinnadana Nee Kosam,2014.0,155.0,5.3,368.0,"Drama, Romance            ",telugu
tt1579869,Rajahamsa,1998.0,,4.9,13.0,Romance            ,telugu
tt1199437,Bedari,1957.0,,7.4,8.0,"Action, History, War            ",urdu
tt4771796,Rangbaaz,2013.0,135.0,4.6,195.0,"Action, Comedy, Drama            ",bengali
tt13802376,The Power,,153.0,5.3,1360.0,"Action, Thriller            ",hindi
tt1437827,Gulabi Talkies,2008.0,122.0,7.8,80.0,Drama            ,kannada
tt2356070,Mohabbath,2011.0,138.0,3.8,8.0,"Drama, Romance            ",malayalam
tt9390240,Shakeela,2020.0,126.0,3.2,511.0,"Biography, Drama            ",hindi
tt0054737,Chhaya,1961.0,144.0,7.1,42.0,"Drama, Romance            ",hindi
tt2379514,Srivari Sobhanam,1985.0,,7.6,12.0,Comedy            ,telugu
tt4088588,Rainbow,2015.0,106.0,7.9,3623.0,"Comedy, Drama            ",hindi
tt0070361,Man Jeete Jag Jeet,1973.0,,5.4,20.0,"Action, Crime, Drama            ",punjabi
tt10541028,Gotro,2019.0,,7.0,466.0,Drama            ,bengali
tt0322788,Ishtam,2001.0,110.0,6.9,359.0,"Comedy, Drama, Romance            ",malayalam
tt0464162,Komaram Puli,2010.0,163.0,3.5,1520.0,"Action, Crime, Thriller            ",telugu
tt0111303,Stunttman,1994.0,,5.1,19.0,"Action, Drama, Romance            ",hindi
tt6620138,Love Sasha,2017.0,,6.9,16.0,Romance            ,nepali
tt11891870,Biriyaani,2019.0,95.0,7.0,163.0,Drama            ,malayalam
tt12593208,Deira Diaries,2021.0,128.0,6.7,21.0,Drama            ,malayalam
tt0257383,Allari Mogudu,1992.0,104.0,5.5,212.0,"Drama, Comedy            ",telugu
tt0048479,Pehli Jhalak,1955.0,156.0,6.4,17.0,"Action, Comedy, Crime            ",oriya
tt0948462,Priyamanavale,2000.0,169.0,6.9,1269.0,"Drama, Romance            ",tamil
tt6250906,Salute,2016.0,160.0,8.4,45.0,"Action, Biography, Drama            ",oriya
tt3576340,Mohammad,2014.0,11.0,8.2,10.0,"Short, Drama, Thriller            ",oriya
tt1416716,Huliya Halina Mevu,1979.0,174.0,8.4,50.0,"Drama, History            ",kannada
tt0246412,Adiyozhukkukal,1984.0,135.0,7.4,80.0,Drama            ,malayalam
tt0359325,Ghazab,1982.0,162.0,6.8,135.0,"Action, Comedy, Drama            ",hindi
tt6315466,Deva,2017.0,115.0,6.2,58.0,Drama            ,marathi
tt2904650,Rati Chakravyuh,2013.0,106.0,6.8,11.0,Drama            ,bengali
tt7765910,Aravindha Sametha,2018.0,162.0,7.6,7097.0,"Action, Drama            ",telugu
tt0192198,Kandan Karunai,1967.0,149.0,7.1,65.0,,tamil
tt0292092,Manasilloru Manimuthu,1986.0,,6.9,8.0,,malayalam
tt7767336,Varikkuzhiyile Kolapathakam,2019.0,120.0,6.5,475.0,"Comedy, Mystery, Thriller            ",malayalam
tt11296054,Beach Road Chetan,2019.0,137.0,7.3,65.0,"Action, Drama, Sci-Fi            ",telugu
tt1445775,Thenum Palum,1971.0,,5.6,5.0,,tamil
tt8120842,Karaar,2017.0,130.0,6.0,7.0,Drama            ,marathi
tt0214634,Do Gulab,1983.0,,6.8,5.0,"Drama, Romance            ",hindi
tt0275888,Aame,1994.0,,7.3,45.0,Drama            ,telugu
tt8665816,Shobdo Kolpo Droom,2018.0,90.0,4.3,10.0,Drama            ,bengali
tt0353643,Kudumbasametham,1992.0,,6.6,21.0,Drama            ,malayalam
tt0239249,Bandish,,125.0,7.8,20.0,Drama            ,oriya
tt0425389,Rasikan,2004.0,,4.4,203.0,"Comedy, Thriller            ",malayalam
tt0308342,Guru Dakshina,1987.0,146.0,7.2,84.0,Romance            ,bengali
tt4312730,Azhagu Kutti Chellam,2016.0,133.0,7.7,84.0,Drama            ,tamil
tt1555754,Shob Charitro Kalponik,2009.0,135.0,6.8,408.0,Drama            ,bengali
tt13507260,Miya,,120.0,4.9,15.0,"Horror, Thriller            ",tamil
tt0155917,Niram Maaratha Pookkal,1979.0,,6.8,20.0,,malayalam
tt0272154,Kadathanattu Maakkam,1978.0,,6.8,12.0,,malayalam
tt0215276,Ulkatal,1978.0,,7.5,25.0,"Drama, Romance            ",malayalam
tt0253667,Seetharamaiah Gari Manavaralu,1991.0,145.0,7.6,235.0,Drama            ,telugu
tt5697392,Aksbandh,2016.0,,6.7,85.0,"Horror, Mystery, Thriller            ",oriya
tt0341639,Vishwasghaat,1996.0,128.0,5.4,71.0,Action            ,hindi
tt11357874,Meray Paas Tum Ho,,,8.3,655.0,Drama            ,oriya
tt0067553,Paraya Dhan,1971.0,,6.4,59.0,"Drama, Thriller            ",hindi
tt1364240,Kittu Puttu,1977.0,155.0,7.5,22.0,,kannada
tt0235607,Mounam Sammadham,1990.0,144.0,6.9,138.0,"Crime, Drama            ",tamil
tt10608770,Wanton,2020.0,90.0,4.2,124.0,"Crime, Thriller            ",hindi
tt0256951,Nadiya Ke Paar,1982.0,143.0,7.8,817.0,"Drama, Romance            ",hindi
tt0356983,Pakalpooram,2002.0,159.0,5.4,116.0,"Horror, Romance            ",malayalam
tt0155068,Punnagai Mannan,1986.0,153.0,7.8,817.0,"Comedy, Drama, Romance            ",tamil
tt9419628,Sarva Line Vyasta Aahet,2019.0,126.0,6.0,22.0,Comedy            ,marathi
tt0355660,Kokkarakko,1995.0,149.0,4.6,39.0,Comedy            ,malayalam
tt7399470,Qarib Qarib Single,2017.0,125.0,7.1,7128.0,"Comedy, Romance            ",hindi
tt1575659,Premabhishekam,2008.0,,4.3,10.0,Action            ,telugu
tt0379459,Private Detective: Two Plus Two Plus One,1997.0,130.0,5.8,61.0,Mystery            ,hindi
tt0239523,Khalifa,1976.0,140.0,5.7,15.0,"Action, Crime, Drama            ",hindi
tt0364642,Sameera,1981.0,,3.8,5.0,"Drama, Family            ",hindi
tt0267289,Baap Beti,1954.0,,6.8,14.0,Drama            ,hindi
tt0369928,Shradhanjali,1981.0,139.0,7.3,18.0,"Drama, Family            ",hindi
tt0255560,Rushy Vamsam,1999.0,,6.0,6.0,,malayalam
tt5260886,3:56 Killari,2015.0,,5.8,6.0,Thriller            ,marathi
tt0307116,Maa Tujhhe Salaam,2002.0,162.0,3.5,1134.0,"Action, Drama            ",hindi
tt6107156,Prarthona,2015.0,,7.3,9.0,Drama            ,bengali
tt0995718,Ek Chalis Ki Last Local,2007.0,143.0,7.3,4816.0,"Adventure, Comedy, Crime            ",hindi
tt0137958,Mirza Ghalib,1954.0,145.0,7.0,103.0,"Biography, Drama, Musical            ",hindi
tt0867403,Pothan Vava,2006.0,,4.1,207.0,"Action, Comedy, Drama            ",malayalam
tt1645014,Sitara Aur Mehr-Un-Nisa,,,4.7,24.0,Drama            ,urdu
tt1333691,Cafe Chill,,18.0,7.8,8.0,Comedy            ,urdu
tt8907960,Naduve Antaravirali,2018.0,108.0,7.9,104.0,Comedy            ,kannada
tt0070947,Zanjeer,1973.0,145.0,7.6,3693.0,"Action, Crime, Drama            ",hindi
tt4417118, Madam Secretary,,45.0,7.7,389.0,Drama            ,urdu
tt8976418,Sethum Aayiram Pon,2020.0,102.0,7.2,293.0,Family            ,tamil
tt9194978,Reunion,,120.0,6.9,15.0,Drama            ,bengali
tt1967527,Ja Bhai Ja...,,,6.4,8.0,"Action, Comedy, Crime            ",urdu
tt1409021,Kala Pul: The Black Bridge,2008.0,44.0,6.9,7.0,"Short, Drama, Thriller            ",urdu
tt7094488,Sandeep Aur Pinky Faraar,2021.0,125.0,4.0,610.0,"Comedy, Crime, Drama            ",hindi
tt0420854,Ranga (S.S.L.C),2004.0,,6.2,130.0,"Action, Comedy, Drama            ",kannada
tt0155898,Nagma-E-Sahra,1945.0,,4.8,6.0,"Action, Adventure, Drama            ",hindi
tt0090138,Tawaif,1985.0,160.0,7.1,103.0,"Comedy, Drama, Romance            ",urdu
tt4519830,Vaanavil Vaazhkai,2015.0,155.0,5.1,13.0,"Drama, Musical            ",tamil
tt0305689,Jab Jab Phool Khile,1965.0,141.0,6.9,276.0,"Musical, Romance            ",hindi
tt0260098,Inspector Dhanush,1991.0,150.0,6.5,26.0,"Action, Drama            ",hindi
tt6280328,Raju Gari Gadhi 2,2017.0,117.0,5.3,690.0,"Comedy, Horror, Thriller            ",telugu
tt0371783,Lalitha,1976.0,,6.5,15.0,"Drama, Family, Musical            ",tamil
tt1483356,Devdas,1965.0,,4.6,8.0,Romance            ,urdu
tt11679978,Vittalwadi,2021.0,139.0,8.2,340.0,"Drama, Family            ",telugu
tt0376003,New,2004.0,200.0,6.3,341.0,"Comedy, Drama, Musical            ",tamil
tt0215711,Debi Chowdhurani,1974.0,,7.5,16.0,Drama            ,bengali
tt5195948,Parinam,2004.0,,7.5,6.0,Romance            ,bengali
tt1548593,Krantikaal,2005.0,,6.5,11.0,Drama            ,bengali
tt0284421,Rani Mera Naam,1972.0,,5.1,14.0,Action            ,hindi
tt0154627,Idi Kathakaadu,1979.0,,8.0,72.0,"Drama, Family            ",telugu
tt0244707,Patay Khan,1955.0,,6.7,7.0,,urdu
tt4373978,Kuraiondrumillai,2014.0,135.0,6.5,11.0,"Drama, Family, Romance            ",tamil
tt1629391,Tere Bin Laden,2010.0,95.0,7.2,10196.0,"Comedy, Drama            ",urdu
tt0337633,Hathyar: Face to Face with Reality,2002.0,140.0,5.6,617.0,"Action, Crime, Drama            ",hindi
tt0308395,Idu Namma Alu,1988.0,166.0,7.4,80.0,Comedy            ,tamil
tt1587742,Anurager Choa,1986.0,,6.8,10.0,Drama            ,bengali
tt1019962,Shimana Periye,1977.0,117.0,7.6,153.0,"Adventure, Drama, Romance            ",bengali
tt4947956,Thokar,2004.0,142.0,8.0,14.0,"Action, Drama            ",tamil
tt2271315,Doraemon: Nobita and the Island of Miracles ~Animal Adventure~,2012.0,100.0,6.7,279.0,"Animation, Action, Adventure            ",hindi
tt8158512,Ahare Mon,2018.0,110.0,7.2,292.0,"Drama, Romance            ",bengali
tt0064935,Sara Akash,1969.0,100.0,7.1,59.0,Drama            ,hindi
tt5824826,Pelli Choopulu,2016.0,125.0,8.2,6130.0,"Comedy, Drama, Romance            ",telugu
tt1727535,Rakhta Charitra 2,2010.0,135.0,6.4,2540.0,"Action, Biography, Crime            ",tamil
tt3421394,Mathil Mel Poonai,2013.0,,4.0,7.0,,tamil
tt4599430,Drawing the Tiger,2015.0,96.0,8.8,6.0,"Documentary, Drama            ",nepali
tt0320611,Thangamaana Raasa,1989.0,135.0,5.6,8.0,,tamil
tt0068215,Annadata,1972.0,,6.8,38.0,"Drama, Family            ",hindi
tt0190842,The Truth,1998.0,,7.2,294.0,"Crime, Mystery, Thriller            ",malayalam
tt1504407,Iddaru Iddare,1990.0,83.0,7.5,26.0,Drama            ,telugu
tt0358020,Phir Wohi Raat,1980.0,146.0,6.6,85.0,"Crime, Horror, Mystery            ",hindi
tt0165805,Gopal Krishna,1979.0,132.0,6.9,33.0,Fantasy            ,hindi
tt7968456,Kurukshetra,2019.0,185.0,6.7,1162.0,"History, War            ",kannada
tt0319291,Dhoorathu Pacchai,1987.0,,5.7,6.0,,tamil
tt7010318,Conditions Apply: Ati Lagu,2017.0,112.0,6.2,17.0,Drama            ,marathi
tt9635540,Darbar,2020.0,159.0,6.1,4929.0,"Action, Thriller            ",tamil
tt1582491,Dongala Bandi,2008.0,,6.2,82.0,Comedy            ,telugu
tt1510804,Mangamma Sapatham,1965.0,176.0,4.5,6.0,Drama            ,telugu
tt10305616,Malaal,2019.0,136.0,5.9,823.0,"Action, Drama, Romance            ",hindi
tt0453150,Mazhai,2005.0,,4.7,201.0,"Action, Adventure, Comedy            ",tamil
tt0267277,Ashi Hi Banwa Banwi,1988.0,137.0,8.8,1143.0,Comedy            ,marathi
tt6805436,Navagraha,2008.0,147.0,7.6,106.0,"Action, Crime, Thriller            ",kannada
tt0187503,Srimanthudu,1971.0,149.0,7.3,61.0,"Drama, Romance            ",telugu
tt0413366,Thekkekara Super Fast,2004.0,115.0,3.1,43.0,Comedy            ,malayalam
tt1180583,Vaaranam Aayiram,2008.0,169.0,8.1,10419.0,"Drama, Romance            ",tamil
tt4313972,Chaar,2014.0,81.0,7.0,477.0,"Drama, Horror, Mystery            ",bengali
tt4112208,Kuttram Kadithal,2015.0,120.0,8.0,720.0,Drama            ,tamil
tt5068280,Paavada,2016.0,147.0,6.2,1307.0,"Comedy, Drama            ",malayalam
tt9176136,High End Yaariyaan,2019.0,121.0,5.8,259.0,"Comedy, Drama, Family            ",punjabi
tt0359167,Do Dilon Ki Dastaan,1985.0,,5.1,26.0,Romance            ,hindi
tt3042926,Atharintiki Daaredi,2013.0,170.0,7.2,8455.0,"Action, Comedy, Drama            ",telugu
